goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic
﻿5970741,84508239,general,toyo00,안 비치고 생각보다 가벼워서 편해요.5월에 입기 좋아요,5.0,False,F,160.0,47.0,여성,2026-05-16 18:34:55,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,F,,2026,5,16,토,5,응답,정사이즈,어두움,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,-1.0,1.0,,,안 비치고 생각보다 가벼워서 편해요.5월에 입기 좋아요,안비치고생각보다가벼워서편해요5월에입기좋아요,0,0,0,0,0,False,30,22,30,True
﻿5352150,84477307,general,찬란한텍사스린넨,핏 진짜 예쁘고 색깔이 얼굴이 환해지는 색이라 너무 좋아용,5.0,False,M,163.0,54.0,여성,2026-05-15 16:39:47,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,True,0,filluminate,상의,M,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,,,핏 진짜 예쁘고 색깔이 얼굴이 환해지는 색이라 너무 좋아용,핏진짜예쁘고색깔이얼굴이환해지는색이라너무좋아용,0,0,0,0,0,False,32,24,32,True
﻿6352774,84488517,general,포근한런던펫웨어,스트라이프 티셔츠 참 잘만드는 거 같아요 저번에도 만족했는데,5.0,False,S,181.0,82.0,missing,2026-05-16 00:26:55,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,,2026,5,16,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,스트라이프 티셔츠 참 잘만드는 거 같아요 저번에도 만족했는데,스트라이프티셔츠참잘만드는거같아요저번에도만족했는데,0,0,0,0,0,False,33,26,33,True
6352774,84471695,experience,키치한코랄글램펌,여름에 입기 딱 좋은 데일리 아이템이예요 많이 두껍지도 않고 얇지도 않은 적당한 두께예요 너무 얇아도 없어 보이더라구요 여름옷이라 여러번 세탁할거 생각해도 적당한 두께구요 사이즈는 오버핏인데 적당히 예쁜 핏이예요   단가라 디자인도 평범한게 아니고 디테일하게 블랙스트라이프가 더해져서 유니크합니당  브라운 색인데 어떤 하의에 입어도 다 잘 아울릴거같아요~ 브라운이랑 잘 어울리는 베이지가 같이 배색되어서 무난하지만 예쁜 꾸안꾸 스타일이예요. 전반적으로 매우 만족입니다!!,5.0,True,L,170.0,75.0,남성,2026-05-15 13:11:54,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 강함,True,0,filluminate,상의,L,,2026,5,15,금,5,응답,조금 큼,화면과 비슷,,,얇음,강함,,,,,4.0,2.0,,1.0,1.0,0.0,0.0,,,여름에 입기 딱 좋은 데일리 아이템이예요 많이 두껍지도 않고 얇지도 않은 적당한 두께예요 너무 얇아도 없어 보이더라구요 여름옷이라 여러번 세탁할거 생각해도 적당한 두께구요 사이즈는 오버핏인데 적당히 예쁜 핏이예요 단가라 디자인도 평범한게 아니고 디테일하게 블랙스트라이프가 더해져서 유니크합니당 브라운 색인데 어떤 하의에 입어도 다 잘 아울릴거같아요~ 브라운이랑 잘 어울리는 베이지가 같이 배색되어서 무난하지만 예쁜 꾸안꾸 스타일이예요. 전반적으로 매우 만족입니다!!,여름에입기딱좋은데일리아이템이예요많이두껍지도않고얇지도않은적당한두께예요너무얇아도없어보이더라구요여름옷이라여러번세탁할거생각해도적당한두께구요사이즈는오버핏인데적당히예쁜핏이예요단가라디자인도평범한게아니고디테일하게블랙스트라이프가더해져서유니크합니당브라운색인데어떤하의에입어도다잘아울릴거같아요브라운이랑잘어울리는베이지가같이배색되어서무난하지만예쁜꾸안꾸스타일이예요전반적으로매우만족입니다,0,0,2,0,0,True,263,200,260,True
6352774,84461412,experience,wkdrnrud,"재질이 생각보다 꽤 탄탄해서 흐물거리는 느낌 없이 핏이 깔끔하게 떨어지는 티셔츠예요. 스트라이프 컬러 조합도 너무 튀지 않고 살짝 빈티지한 무드가 있어서 데일리로 입기 좋았습니다. 원단이 적당히 부드럽고 통기성도 괜찮아서 답답하지 않게 편하게 입을 수 있었고, 지금 같은 계절에 특히 손이 자주 갈 것 같아요. 청바지랑 매치하면 캐주얼하게 잘 어울리고,  트레이닝복이랑 입어도 자연스럽게 잘 어울려서 활용도가 높은 느낌입니다. 단독으로 입어도 밋밋하지 않고 스트라이프 덕분에 포인트가 되는 티셔츠라 만족스러워요.",5.0,True,M,160.0,50.0,여성,2026-05-14 23:33:12,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 거의 없음,True,0,filluminate,상의,M,,2026,5,14,목,5,응답,조금 큼,화면과 비슷,,,얇음,거의 없음,,,,,2.0,2.0,,1.0,1.0,0.0,0.0,,,"재질이 생각보다 꽤 탄탄해서 흐물거리는 느낌 없이 핏이 깔끔하게 떨어지는 티셔츠예요. 스트라이프 컬러 조합도 너무 튀지 않고 살짝 빈티지한 무드가 있어서 데일리로 입기 좋았습니다. 원단이 적당히 부드럽고 통기성도 괜찮아서 답답하지 않게 편하게 입을 수 있었고, 지금 같은 계절에 특히 손이 자주 갈 것 같아요. 청바지랑 매치하면 캐주얼하게 잘 어울리고, 트레이닝복이랑 입어도 자연스럽게 잘 어울려서 활용도가 높은 느낌입니다. 단독으로 입어도 밋밋하지 않고 스트라이프 덕분에 포인트가 되는 티셔츠라 만족스러워요.",재질이생각보다꽤탄탄해서흐물거리는느낌없이핏이깔끔하게떨어지는티셔츠예요스트라이프컬러조합도너무튀지않고살짝빈티지한무드가있어서데일리로입기좋았습니다원단이적당히부드럽고통기성도괜찮아서답답하지않게편하게입을수있었고지금같은계절에특히손이자주갈것같아요청바지랑매치하면캐주얼하게잘어울리고트레이닝복이랑입어도자연스럽게잘어울려서활용도가높은느낌입니다단독으로입어도밋밋하지않고스트라이프덕분에포인트가되는티셔츠라만족스러워요,0,0,0,0,0,False,286,212,285,True
6352774,84452435,experience,신영기,"L사이즈까지 밖에 없어서 불안하긴 했는데 사이즈표를 보니 평소 XL 105사이즈를 입는 치수로 되어있어서 크게 나오는건가? 생각했는데 역시 한치수 큰 느낌으로 옷 제작이 되어있었어요 ㅎㅎ 필루미네이트 자주 애용하는데 반팔도 얇은데 비침도 없어서 자주 입을 것 같아요. 평소 땀 많이 나는 체질인데, 자주 입을 것 같은 느낌적인 느낌 ㅎㅎ 바지 넣입만 사진에 있는데 빼입하든 넣입하든 티가 워낙 튼튼해서 무너짐도 없어서 옷 코디하는데 수월한 것 같아요. 박시하게 입는 분들은 평소 입는 사이즈로, 알맞게 맞춰 입고 싶으신 분들은 한치수 작게 사시면 될 것 같네요! 잘 입을게요~!",5.0,True,L,181.0,82.0,남성,2026-05-14 18:57:53,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,5,14,목,5,응답,조금 큼,화면과 비슷,,,얇음,적당함,,,,,3.0,2.0,,1.0,1.0,0.0,0.0,,,"L사이즈까지 밖에 없어서 불안하긴 했는데 사이즈표를 보니 평소 XL 105사이즈를 입는 치수로 되어있어서 크게 나오는건가? 생각했는데 역시 한치수 큰 느낌으로 옷 제작이 되어있었어요 ㅎㅎ 필루미네이트 자주 애용하는데 반팔도 얇은데 비침도 없어서 자주 입을 것 같아요. 평소 땀 많이 나는 체질인데, 자주 입을 것 같은 느낌적인 느낌 ㅎㅎ 바지 넣입만 사진에 있는데 빼입하든 넣입하든 티가 워낙 튼튼해서 무너짐도 없어서 옷 코디하는데 수월한 것 같아요. 박시하게 입는 분들은 평소 입는 사이즈로, 알맞게 맞춰 입고 싶으신 분들은 한치수 작게 사시면 될 것 같네요! 잘 입을게요~!",l사이즈까지밖에없어서불안하긴했는데사이즈표를보니평소xl105사이즈를입는치수로되어있어서크게나오는건가생각했는데역시한치수큰느낌으로옷제작이되어있었어요필루미네이트자주애용하는데반팔도얇은데비침도없어서자주입을것같아요평소땀많이나는체질인데자주입을것같은느낌적인느낌바지넣입만사진에있는데빼입하든넣입하든티가워낙튼튼해서무너짐도없어서옷코디하는데수월한것같아요박시하게입는분들은평소입는사이즈로알맞게맞춰입고싶으신분들은한치수작게사시면될것같네요잘입을게요,2,0,2,1,0,False,323,224,323,True
﻿6140915,84436430,style,차가운서래마을캡,베이지색이라 얼굴이 환해보이고 예뻐요 한여름에도 편하게 물세탁 할 수 있을것 같아요,5.0,False,L,180.0,115.0,남성,2026-05-14 08:01:37,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,14,목,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,베이지색이라 얼굴이 환해보이고 예뻐요 한여름에도 편하게 물세탁 할 수 있을것 같아요,베이지색이라얼굴이환해보이고예뻐요한여름에도편하게물세탁할수있을것같아요,0,0,0,0,0,False,46,36,46,True
﻿6323388,84521733,general,호감형 아빠,시어서커소재의 울퉁불퉁한부분이 적고 재질이 얇아서 가볍고 색감이 좋다 단 디자인상 길이대비 몸통폭이 박시한스타일이 아쉽다 다운사이징을 해도 해결되진않을듯,4.0,False,M,178.0,80.0,남성,2026-05-17 10:28:47,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,,2026,5,17,일,4,응답,조금 큼,밝음,보통,약간 있음,,,,,3.0,,,,3.0,1.0,1.0,1.0,1.0,,,시어서커소재의 울퉁불퉁한부분이 적고 재질이 얇아서 가볍고 색감이 좋다 단 디자인상 길이대비 몸통폭이 박시한스타일이 아쉽다 다운사이징을 해도 해결되진않을듯,시어서커소재의울퉁불퉁한부분이적고재질이얇아서가볍고색감이좋다단디자인상길이대비몸통폭이박시한스타일이아쉽다다운사이징을해도해결되진않을듯,0,0,0,0,0,False,85,69,85,True
6323388,84418569,style,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:08:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
6323388,84418515,general,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:06:50,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 좋음 / 구김: 약간 있음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,어두움,좋음,약간 있음,,,,,4.0,,,,3.0,0.0,0.0,-1.0,1.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
﻿6322824,84513560,experience,햄띠용,"어쩐지 빅뱅이론 레너드가 입을 거 같은 티셔츠. 너드미가 느껴져요(긍정적 의미임) 면이 부드럽고 적당히 얇아 여름 내내 입기 좋은 티셔츠입니다. 소매 한쪽에 있는 로고 포인트 디테일도 참 귀엽네용! 여자 160cm 기준 S사이즈는 엉덩이를 다 덮기 때문에 레깅스와 입기도 좋습니다. 면이 좋아서 운동할 때 입어도 좋을 듯? 가슴 부근에 로고가 있어서 심심하지 않고 어디에나 어울릴 거 같아요. 오버핏이라 활동성 좋으니 여름에 열심히 입고, 가을에는 긴소매 티셔츠 위에 입고 겨울에는 체크 셔츠 안에 받쳐 입을 거예요 끼얏호~",5.0,True,S,160.0,47.0,여성,2026-05-16 22:00:46,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,16,토,5,응답,조금 큼,밝음,,,적당함,적당함,,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,,"어쩐지 빅뱅이론 레너드가 입을 거 같은 티셔츠. 너드미가 느껴져요(긍정적 의미임) 면이 부드럽고 적당히 얇아 여름 내내 입기 좋은 티셔츠입니다. 소매 한쪽에 있는 로고 포인트 디테일도 참 귀엽네용! 여자 160cm 기준 S사이즈는 엉덩이를 다 덮기 때문에 레깅스와 입기도 좋습니다. 면이 좋아서 운동할 때 입어도 좋을 듯? 가슴 부근에 로고가 있어서 심심하지 않고 어디에나 어울릴 거 같아요. 오버핏이라 활동성 좋으니 여름에 열심히 입고, 가을에는 긴소매 티셔츠 위에 입고 겨울에는 체크 셔츠 안에 받쳐 입을 거예요 끼얏호~",어쩐지빅뱅이론레너드가입을거같은티셔츠너드미가느껴져요긍정적의미임면이부드럽고적당히얇아여름내내입기좋은티셔츠입니다소매한쪽에있는로고포인트디테일도참귀엽네용여자160cm기준s사이즈는엉덩이를다덮기때문에레깅스와입기도좋습니다면이좋아서운동할때입어도좋을듯가슴부근에로고가있어서심심하지않고어디에나어울릴거같아요오버핏이라활동성좋으니여름에열심히입고가을에는긴소매티셔츠위에입고겨울에는체크셔츠안에받쳐입을거예요끼얏호,0,0,1,1,0,False,293,204,293,True
6322824,84494933,experience,려어어엉리,체험단에 당첨되서 입어본 필루미네이트 어떤 티보다 핏이 예쁩니다! 기본 네이비색에 포인트되는 색상으로 있는 로고도 너무 예쁘고 딱 기본핏인데 살짝 슬림해보여서 더욱 마음에 듭니다 ㅎㅎ 올 여름에 이거 하나로 잘 버틸수있능것같아요  레이어드해서 입어도 예쁠것같고 기본 청바지나 와이드한 바지에도 너무 잘어울릴것같아요 ! 이 브랜드에서 자주 구매할것같습니다 ! 네이비색이라 어떤 옷에도 매치가 쉬울것같아요 !!  너무 마음에들고 감사드립니다 ㅋㅋ ㅋ 짧은 바지나 긴바지 둘다 잘 어울리네요 체험단에 뽑혀서 영광입니다,5.0,True,L,185.0,88.0,남성,2026-05-16 11:45:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,5,16,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,체험단에 당첨되서 입어본 필루미네이트 어떤 티보다 핏이 예쁩니다! 기본 네이비색에 포인트되는 색상으로 있는 로고도 너무 예쁘고 딱 기본핏인데 살짝 슬림해보여서 더욱 마음에 듭니다 ㅎㅎ 올 여름에 이거 하나로 잘 버틸수있능것같아요 레이어드해서 입어도 예쁠것같고 기본 청바지나 와이드한 바지에도 너무 잘어울릴것같아요 ! 이 브랜드에서 자주 구매할것같습니다 ! 네이비색이라 어떤 옷에도 매치가 쉬울것같아요 !! 너무 마음에들고 감사드립니다 ㅋㅋ ㅋ 짧은 바지나 긴바지 둘다 잘 어울리네요 체험단에 뽑혀서 영광입니다,체험단에당첨되서입어본필루미네이트어떤티보다핏이예쁩니다기본네이비색에포인트되는색상으로있는로고도너무예쁘고딱기본핏인데살짝슬림해보여서더욱마음에듭니다올여름에이거하나로잘버틸수있능것같아요레이어드해서입어도예쁠것같고기본청바지나와이드한바지에도너무잘어울릴것같아요이브랜드에서자주구매할것같습니다네이비색이라어떤옷에도매치가쉬울것같아요너무마음에들고감사드립니다짧은바지나긴바지둘다잘어울리네요체험단에뽑혀서영광입니다,2,0,5,0,0,False,286,210,284,True
6322824,84473133,experience,심플한아말피마켓,"온라인 스토어 : 무신사 브랜드명 : 필루미네이트 상품명 : 투 톤 아치 로고 티셔츠 - 네이비 (L)  이번에 체험단으로 착용해본 제품은 필루미네이트의 투 톤 아치 로고 티셔츠 네이비 L사이즈입니다. 전체적으로 깔끔한 스트릿 무드에 로고 포인트가 과하지 않게 들어가 있어서 데일리로 입기 정말 좋은 티셔츠였어요.!!   먼저 색감은 네이비 베이스에 투 톤 디테일이 은근히 포인트가 되어줘서 단조롭지 않고, 어디에나 매치하기 쉬운 느낌이었어요. 아치 로고도 크지 않아서 부담스럽지 않게 브랜드 감성을 살려주는 정도라 마음에 들었습니다.  사이즈는 L로 선택했는데, 전체적으로 여유 있는 핏이라 편하게 착용 가능했어요. 너무 박시하지도 않고 적당히 루즈해서 체형 커버도 자연스럽게 되는 느낌이었습니다. 단독으로 입어도 좋고 셔츠나 아우터 안에 레이어드해도 잘 어울릴 핏이에요.  원단도 생각보다 탄탄해서 몇 번 입어도 쉽게 늘어날 것 같지 않고, 기본 티셔츠로 오래 잘 입을 수 있을 것 같은 느낌이었습니다. 여름에는 단독으로, 간절기에는 이너로 활용도가 높을 것 같아요.  전체적으로 “깔끔 + 편하게 + 은근한 포인트”가 잘 잡힌 티셔츠라 데일리템으로 추천할 만한 제품이었습니다 👍  참고) 남성 180 / 70 스펙이예요.  원단이 넘 좋아서, 색깔별로 모으고싶어지더라고요!",5.0,True,L,168.0,48.0,여성,2026-05-15 14:06:52,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,L,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,"온라인 스토어 : 무신사 브랜드명 : 필루미네이트 상품명 : 투 톤 아치 로고 티셔츠 - 네이비 (L) 이번에 체험단으로 착용해본 제품은 필루미네이트의 투 톤 아치 로고 티셔츠 네이비 L사이즈입니다. 전체적으로 깔끔한 스트릿 무드에 로고 포인트가 과하지 않게 들어가 있어서 데일리로 입기 정말 좋은 티셔츠였어요.!! 먼저 색감은 네이비 베이스에 투 톤 디테일이 은근히 포인트가 되어줘서 단조롭지 않고, 어디에나 매치하기 쉬운 느낌이었어요. 아치 로고도 크지 않아서 부담스럽지 않게 브랜드 감성을 살려주는 정도라 마음에 들었습니다. 사이즈는 L로 선택했는데, 전체적으로 여유 있는 핏이라 편하게 착용 가능했어요. 너무 박시하지도 않고 적당히 루즈해서 체형 커버도 자연스럽게 되는 느낌이었습니다. 단독으로 입어도 좋고 셔츠나 아우터 안에 레이어드해도 잘 어울릴 핏이에요. 원단도 생각보다 탄탄해서 몇 번 입어도 쉽게 늘어날 것 같지 않고, 기본 티셔츠로 오래 잘 입을 수 있을 것 같은 느낌이었습니다. 여름에는 단독으로, 간절기에는 이너로 활용도가 높을 것 같아요. 전체적으로 “깔끔 + 편하게 + 은근한 포인트”가 잘 잡힌 티셔츠라 데일리템으로 추천할 만한 제품이었습니다 참고) 남성 180 / 70 스펙이예요. 원단이 넘 좋아서, 색깔별로 모으고싶어지더라고요!",온라인스토어무신사브랜드명필루미네이트상품명투톤아치로고티셔츠네이비l이번에체험단으로착용해본제품은필루미네이트의투톤아치로고티셔츠네이비l사이즈입니다전체적으로깔끔한스트릿무드에로고포인트가과하지않게들어가있어서데일리로입기정말좋은티셔츠였어요먼저색감은네이비베이스에투톤디테일이은근히포인트가되어줘서단조롭지않고어디에나매치하기쉬운느낌이었어요아치로고도크지않아서부담스럽지않게브랜드감성을살려주는정도라마음에들었습니다사이즈는l로선택했는데전체적으로여유있는핏이라편하게착용가능했어요너무박시하지도않고적당히루즈해서체형커버도자연스럽게되는느낌이었습니다단독으로입어도좋고셔츠나아우터안에레이어드해도잘어울릴핏이에요원단도생각보다탄탄해서몇번입어도쉽게늘어날것같지않고기본티셔츠로오래잘입을수있을것같은느낌이었습니다여름에는단독으로간절기에는이너로활용도가높을것같아요전체적으로깔끔편하게은근한포인트가잘잡힌티셔츠라데일리템으로추천할만한제품이었습니다참고남성18070스펙이예요원단이넘좋아서색깔별로모으고싶어지더라고요,0,0,3,0,1,True,659,456,649,True
﻿6140888,84489952,experience,Perrero,"우선 살짝 비칠 정도로 얇은 소재라 여름에도 시원하게 입기 좋아요ㅎㅎ (다만 어두운 컬러라 막상 입으면 거의 비치지 않아서 부담 없이 입기 좋습니다!!)  또  부드러운 소재라서 맨살에 닿아도 착용감이 정말 편해요!! 한 번 세탁했더니 살짝 자연스러운 구김감이 생기긴 했는데, 크게 신경 쓰일 정도는 아니라 편하게 입고 있습니당  체크 패턴도 과하지 않아서 외출할 때 가볍게 걸쳐 입기 좋아요  하늘하늘한 재질이라 체격이 있는 편인데도 부해 보이지 않아서 만족스럽습니다. 평소 여유 있는 핏을 좋아해서 100 사이즈 입는데, 이건 S 사이즈인데도 충분히 넉넉하게 잘 맞네요 :)",5.0,True,S,161.0,65.0,여성,2026-05-16 02:54:44,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,S,,2026,5,16,토,5,응답,조금 큼,화면과 비슷,매우 좋음,약간 있음,,,,,5.0,,,,3.0,1.0,1.0,0.0,0.0,,,"우선 살짝 비칠 정도로 얇은 소재라 여름에도 시원하게 입기 좋아요ㅎㅎ (다만 어두운 컬러라 막상 입으면 거의 비치지 않아서 부담 없이 입기 좋습니다!!) 또 부드러운 소재라서 맨살에 닿아도 착용감이 정말 편해요!! 한 번 세탁했더니 살짝 자연스러운 구김감이 생기긴 했는데, 크게 신경 쓰일 정도는 아니라 편하게 입고 있습니당 체크 패턴도 과하지 않아서 외출할 때 가볍게 걸쳐 입기 좋아요 하늘하늘한 재질이라 체격이 있는 편인데도 부해 보이지 않아서 만족스럽습니다. 평소 여유 있는 핏을 좋아해서 100 사이즈 입는데, 이건 S 사이즈인데도 충분히 넉넉하게 잘 맞네요 :)",우선살짝비칠정도로얇은소재라여름에도시원하게입기좋아요다만어두운컬러라막상입으면거의비치지않아서부담없이입기좋습니다또부드러운소재라서맨살에닿아도착용감이정말편해요한번세탁했더니살짝자연스러운구김감이생기긴했는데크게신경쓰일정도는아니라편하게입고있습니당체크패턴도과하지않아서외출할때가볍게걸쳐입기좋아요하늘하늘한재질이라체격이있는편인데도부해보이지않아서만족스럽습니다평소여유있는핏을좋아해서100사이즈입는데이건s사이즈인데도충분히넉넉하게잘맞네요,2,0,4,0,0,False,323,222,319,True
﻿6140871,84477382,general,RAONDAY,귀여운 디자인의 편한 반팔입니다!! 요즘 자주 입어요👍👍,5.0,False,S,158.0,51.0,여성,2026-05-15 16:42:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,S,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,귀여운 디자인의 편한 반팔입니다!! 요즘 자주 입어요,귀여운디자인의편한반팔입니다요즘자주입어요,0,0,2,0,2,False,31,21,29,True
﻿6140863,84323505,style,중복닉네임아님,프린팅 쨍하고 딱 예상하던 오버핏이네요 여름에 자주 입을듯,5.0,False,M,184.0,75.0,남성,2026-05-10 09:13:37,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,,2026,5,10,일,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,프린팅 쨍하고 딱 예상하던 오버핏이네요 여름에 자주 입을듯,프린팅쨍하고딱예상하던오버핏이네요여름에자주입을듯,0,0,0,0,0,False,32,25,32,True
﻿6323403,84418549,style,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:07:58,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
6323403,84418503,general,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:06:22,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 나쁨 / 구김: 매우 많음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,많이 큼,화면과 비슷,나쁨,매우 많음,,,,,2.0,,,,1.0,2.0,2.0,0.0,0.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
﻿6323371,84418579,style,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:08:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
6323371,84418529,general,유연한도쿄단추,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,5.0,False,L,175.0,75.0,남성,2026-05-13 17:07:12,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 약간 있음,True,1,filluminate,상의,L,,2026,5,13,수,5,응답,조금 큼,어두움,보통,약간 있음,,,,,3.0,,,,3.0,1.0,1.0,-1.0,1.0,,,짱얇고 짱가볍고 짱시원하고 짱이뻐여 가성비 짱이에요,짱얇고짱가볍고짱시원하고짱이뻐여가성비짱이에요,0,0,0,0,0,False,28,23,28,True
﻿6322878,84468107,general,맑은카프리탱크,시원할것같은 소재에 소매 통이 넉넉하다고 아들이 좋아하네요. 필루미네이트에서 구매한 옷중 가장 맘에 들어하는것같아요.,5.0,False,L,158.0,64.0,여성,2026-05-15 10:49:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,15,금,5,응답,정사이즈,화면과 비슷,매우 좋음,약간 있음,,,,,5.0,,,,3.0,0.0,0.0,0.0,0.0,,,시원할것같은 소재에 소매 통이 넉넉하다고 아들이 좋아하네요. 필루미네이트에서 구매한 옷중 가장 맘에 들어하는것같아요.,시원할것같은소재에소매통이넉넉하다고아들이좋아하네요필루미네이트에서구매한옷중가장맘에들어하는것같아요,0,0,0,0,0,False,65,51,65,True
