goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
3132887,84662141,general,gggooodd,세일할 때 저렴하게 샀어요 두번째 구매입니다 디자인 예뻐요,5.0,False,LARGE,168.0,56.0,여성,2026-05-22 14:49:03,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,LARGE,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,세일할 때 저렴하게 샀어요 두번째 구매입니다 디자인 예뻐요,세일할때저렴하게샀어요두번째구매입니다디자인예뻐요,0,0,0,0,0,False,32,25,32,True,gggooodd,"('LARGE', None)",0,False,1,keep,unique,True,84662141
4054546,84662157,general,언짢은빨강신상품,편하게 입기 좋은것 같아요 이 가격에 구매할수 있어서 좋네요 할인 굿,5.0,False,EXTRA LARGE,170.0,60.0,남성,2026-05-22 14:49:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,EXTRA LARGE,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,편하게 입기 좋은것 같아요 이 가격에 구매할수 있어서 좋네요 할인 굿,편하게입기좋은것같아요이가격에구매할수있어서좋네요할인굿,0,0,0,0,0,False,38,28,38,True,언짢은빨강신상품,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,84662157
4987047,84662238,general,돈아끼며살자,봉제 마감상태가 매우 좋지 않습니다 . 군데군데 실밥이 다풀려있음,2.0,False,다크브라운 · 2XL,180.0,85.0,남성,2026-05-22 14:54:51,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,2XL,다크브라운,2026,5,22,금,2,응답,조금 작음,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,-1.0,1.0,0.0,0.0,,,봉제 마감상태가 매우 좋지 않습니다 . 군데군데 실밥이 다풀려있음,봉제마감상태가매우좋지않습니다군데군데실밥이다풀려있음,0,0,0,0,0,False,36,27,36,True,돈아끼며살자,"('2XL', '다크브라운')",0,False,1,keep,unique,True,84662238
4969807,84662246,general,Fdsa1,바지 핏하고  적당히 덥지도 않고 시원해서 좋아요 요즘 날씨에 입기 좋은 거 같아요,5.0,False,BLACK · L,178.0,70.0,남성,2026-05-22 14:55:21,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,BLACK,2026,5,22,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,3.0,,,0.0,0.0,0.0,0.0,,,바지 핏하고 적당히 덥지도 않고 시원해서 좋아요 요즘 날씨에 입기 좋은 거 같아요,바지핏하고적당히덥지도않고시원해서좋아요요즘날씨에입기좋은거같아요,0,0,0,0,0,False,46,33,45,True,Fdsa1,"('L', 'BLACK')",0,False,1,keep,unique,True,84662246
4987047,84662606,general,친절한체코손수건,생각했던 핏이랑 사이즈로 왔어요요 맘에들어요,5.0,False,그레이 · L,178.0,64.0,missing,2026-05-22 15:11:10,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,그레이,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,생각했던 핏이랑 사이즈로 왔어요요 맘에들어요,생각했던핏이랑사이즈로왔어요요맘에들어요,0,0,0,0,0,False,24,20,24,True,친절한체코손수건,"('L', '그레이')",0,False,2,keep,multi_option_dup,True,84662606
6394383,84662810,experience,장엄한살구색코지,"체험단에 당첨되어 리뷰하게되었습니다.  평소 티가 엉덩이를 가리는 오버한 핏 좋아하는데, 이번 제품은 너무 박시하지도 않고 자연스럽게 여유 있는 느낌이라 데일리로 입기 좋았습니다.  원단은 생각보다 얇은데 탄탄한 느낌이었습니다, 피부에 닿는 촉감도 부드러워서 봄여름에 부담 없이 입기 괜찮았어요. 색상은 예상보다는 조금 밝은 느낌이었습니다.  편하게 청바지나 와이드 팬츠랑 매치해서 코디해도 잘 어울릴 것같습다.  개인적으로는 평소 사이즈 기준으로 선택하면 원하는 핏 잘 나올 것 같고, 데일리 반팔 찾는 분들에게 추천할 만한 제품이라고 생각해요.",5.0,True,M,164.0,68.0,여성,2026-05-22 15:19:11,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,M,,2026,5,22,금,5,응답,정사이즈,밝음,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,1.0,1.0,,,"체험단에 당첨되어 리뷰하게되었습니다. 평소 티가 엉덩이를 가리는 오버한 핏 좋아하는데, 이번 제품은 너무 박시하지도 않고 자연스럽게 여유 있는 느낌이라 데일리로 입기 좋았습니다. 원단은 생각보다 얇은데 탄탄한 느낌이었습니다, 피부에 닿는 촉감도 부드러워서 봄여름에 부담 없이 입기 괜찮았어요. 색상은 예상보다는 조금 밝은 느낌이었습니다. 편하게 청바지나 와이드 팬츠랑 매치해서 코디해도 잘 어울릴 것같습다. 개인적으로는 평소 사이즈 기준으로 선택하면 원하는 핏 잘 나올 것 같고, 데일리 반팔 찾는 분들에게 추천할 만한 제품이라고 생각해요.",체험단에당첨되어리뷰하게되었습니다평소티가엉덩이를가리는오버한핏좋아하는데이번제품은너무박시하지도않고자연스럽게여유있는느낌이라데일리로입기좋았습니다원단은생각보다얇은데탄탄한느낌이었습니다피부에닿는촉감도부드러워서봄여름에부담없이입기괜찮았어요색상은예상보다는조금밝은느낌이었습니다편하게청바지나와이드팬츠랑매치해서코디해도잘어울릴것같습다개인적으로는평소사이즈기준으로선택하면원하는핏잘나올것같고데일리반팔찾는분들에게추천할만한제품이라고생각해요,0,0,0,0,0,False,306,225,302,True,장엄한살구색코지,"('M', None)",0,False,1,keep,unique,True,84662810
6323520,84662872,experience,정직한홍콩머슬핏,"화이트 바탕에 브라운과 블랙 컬러가 조화된 스트라이프 디자인이 깔끔하면서도 세련된 느낌을 주는 반팔 티셔츠입니다. 과하지 않은 패턴이라 데일리로 부담 없이 입기 좋고, 청바지나 슬랙스 등 다양한 하의와도 잘 어울렸습니다. 소재가 부드럽고 가벼워 착용감이 편안했으며, 핏도 자연스럽게 떨어져 단정한 분위기를 연출해줍니다. 가슴 포켓 디테일까지 더해져 심플하지만 포인트가 살아있는 제품이라 만족도가 높았습니다. 캐주얼하면서도 깔끔한 스타일을 좋아하는 분들께 추천하고 싶은 티셔츠입니다.",5.0,True,S,160.0,57.0,여성,2026-05-22 15:23:51,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,22,금,5,응답,조금 큼,밝음,,,적당함,적당함,,,3.0,3.0,,1.0,1.0,1.0,1.0,,,"화이트 바탕에 브라운과 블랙 컬러가 조화된 스트라이프 디자인이 깔끔하면서도 세련된 느낌을 주는 반팔 티셔츠입니다. 과하지 않은 패턴이라 데일리로 부담 없이 입기 좋고, 청바지나 슬랙스 등 다양한 하의와도 잘 어울렸습니다. 소재가 부드럽고 가벼워 착용감이 편안했으며, 핏도 자연스럽게 떨어져 단정한 분위기를 연출해줍니다. 가슴 포켓 디테일까지 더해져 심플하지만 포인트가 살아있는 제품이라 만족도가 높았습니다. 캐주얼하면서도 깔끔한 스타일을 좋아하는 분들께 추천하고 싶은 티셔츠입니다.",화이트바탕에브라운과블랙컬러가조화된스트라이프디자인이깔끔하면서도세련된느낌을주는반팔티셔츠입니다과하지않은패턴이라데일리로부담없이입기좋고청바지나슬랙스등다양한하의와도잘어울렸습니다소재가부드럽고가벼워착용감이편안했으며핏도자연스럽게떨어져단정한분위기를연출해줍니다가슴포켓디테일까지더해져심플하지만포인트가살아있는제품이라만족도가높았습니다캐주얼하면서도깔끔한스타일을좋아하는분들께추천하고싶은티셔츠입니다,0,0,0,0,0,False,269,205,269,True,정직한홍콩머슬핏,"('S', None)",0,False,1,keep,unique,True,84662872
3132887,84662879,general,박주형_,배송 받은 제품이 제품 사진과 동일해요 디자인도 이쁘고 스트릿하게 입을때 좋을거 같아요,5.0,False,EXTRA LARGE,178.0,85.0,남성,2026-05-22 15:21:35,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 거의 없음,False,0,travel,상의,EXTRA LARGE,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,얇음,거의 없음,,,2.0,2.0,,0.0,0.0,0.0,0.0,,,배송 받은 제품이 제품 사진과 동일해요 디자인도 이쁘고 스트릿하게 입을때 좋을거 같아요,배송받은제품이제품사진과동일해요디자인도이쁘고스트릿하게입을때좋을거같아요,0,0,0,0,0,False,48,37,48,True,박주형_,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,84662879
1884943,84663102,general,유명한노란색라펠,17000원에 가성비가 좋음 그리고 목 부분이 엄청 짱짱해서 잘 안늘어날것 같음,5.0,False,MEDIUM,175.0,61.0,남성,2026-05-22 15:28:44,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,MEDIUM,,2026,5,22,금,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,1.0,1.0,0.0,0.0,,,17000원에 가성비가 좋음 그리고 목 부분이 엄청 짱짱해서 잘 안늘어날것 같음,17000원에가성비가좋음그리고목부분이엄청짱짱해서잘안늘어날것같음,0,0,0,0,0,True,44,29,44,True,유명한노란색라펠,"('MEDIUM', None)",0,False,1,keep,unique,True,84663102
6394385,84663239,experience,쌈디씨,도착해서 딱 입었는데 엄청 가볍네요 피그먼트 다잉을 한 제품치고 무게가 가벼워서 입은 것 같지 않은 착용감이 장점입니다. 사이즈도 조금 오버핏으로 나와서 M 사이즈인데 상당히 여유 있습니다. 그리고 로고 플레이를 조금 안 하려고 작게 했고 입었을 때 로고 부분이 거슬린다거나 피부에 닿았을 때 까칠까칠하지 않고 적당히 부드러워서 손이 자주 갈 것 같습니다. 그리고 목 부분은 입었을 때 불편하지 않고 어깨라인이 저렇게 봉제가 되어 있어서 오버핏도 안 무너지고 세탁시에도 수축이 덜 일어나게 탄탄하게 만들어서 내구성이 좋은 것 같습니다,5.0,True,M,168.0,62.0,남성,2026-05-22 15:33:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,True,0,filluminate,상의,M,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,얇음,적당함,,,3.0,2.0,,0.0,0.0,0.0,0.0,,,도착해서 딱 입었는데 엄청 가볍네요 피그먼트 다잉을 한 제품치고 무게가 가벼워서 입은 것 같지 않은 착용감이 장점입니다. 사이즈도 조금 오버핏으로 나와서 M 사이즈인데 상당히 여유 있습니다. 그리고 로고 플레이를 조금 안 하려고 작게 했고 입었을 때 로고 부분이 거슬린다거나 피부에 닿았을 때 까칠까칠하지 않고 적당히 부드러워서 손이 자주 갈 것 같습니다. 그리고 목 부분은 입었을 때 불편하지 않고 어깨라인이 저렇게 봉제가 되어 있어서 오버핏도 안 무너지고 세탁시에도 수축이 덜 일어나게 탄탄하게 만들어서 내구성이 좋은 것 같습니다,도착해서딱입었는데엄청가볍네요피그먼트다잉을한제품치고무게가가벼워서입은것같지않은착용감이장점입니다사이즈도조금오버핏으로나와서m사이즈인데상당히여유있습니다그리고로고플레이를조금안하려고작게했고입었을때로고부분이거슬린다거나피부에닿았을때까칠까칠하지않고적당히부드러워서손이자주갈것같습니다그리고목부분은입었을때불편하지않고어깨라인이저렇게봉제가되어있어서오버핏도안무너지고세탁시에도수축이덜일어나게탄탄하게만들어서내구성이좋은것같습니다,0,0,0,0,0,False,298,219,298,True,쌈디씨,"('M', None)",0,False,1,keep,unique,True,84663239
6394298,84663244,experience,냉담한울산레더,"기본 흰티 찾고 있었는데 생각보다 퀄리티가 좋아서 만족했어요!!!! 원단이 너무 얇지 않아서 비침이 심하지 않고, 촉감도 부드러운 편이라 편하게 입기 좋았습니다💗 핏도 자연스럽게 떨어지고 여유 있어서 단독으로 입어도 예쁘고 아우터 안에 받쳐 입기에도 잘 어울려요. 세탁 후에도 크게 늘어나거나 목 부분 마감이 탄탄해서ㅜ쉽게 늘어나는 느낌이 없었어요!!! 그리거 관리하기 편했어요!! 청바지, 츄리닝, 슬랙스 어디에나 잘 어울리고 요즘같은 날씨에 입기좋은!! 기본티에요! 나중에 갈색이랑 검은색 둘다 사려고여",5.0,True,S,163.0,54.0,여성,2026-05-22 15:33:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,"기본 흰티 찾고 있었는데 생각보다 퀄리티가 좋아서 만족했어요!!! 원단이 너무 얇지 않아서 비침이 심하지 않고, 촉감도 부드러운 편이라 편하게 입기 좋았습니다 핏도 자연스럽게 떨어지고 여유 있어서 단독으로 입어도 예쁘고 아우터 안에 받쳐 입기에도 잘 어울려요. 세탁 후에도 크게 늘어나거나 목 부분 마감이 탄탄해서ㅜ쉽게 늘어나는 느낌이 없었어요!!! 그리거 관리하기 편했어요!! 청바지, 츄리닝, 슬랙스 어디에나 잘 어울리고 요즘같은 날씨에 입기좋은!! 기본티에요! 나중에 갈색이랑 검은색 둘다 사려고여",기본흰티찾고있었는데생각보다퀄리티가좋아서만족했어요원단이너무얇지않아서비침이심하지않고촉감도부드러운편이라편하게입기좋았습니다핏도자연스럽게떨어지고여유있어서단독으로입어도예쁘고아우터안에받쳐입기에도잘어울려요세탁후에도크게늘어나거나목부분마감이탄탄해서쉽게늘어나는느낌이없었어요그리거관리하기편했어요청바지츄리닝슬랙스어디에나잘어울리고요즘같은날씨에입기좋은기본티에요나중에갈색이랑검은색둘다사려고여,0,1,12,0,1,True,283,202,281,True,냉담한울산레더,"('S', None)",0,False,1,keep,unique,True,84663244
6109150,84663436,general,Pshsp,롤업해서 입으면 이쁜 셔츠입니다. 다만 롤업라지 않고 입었늘때 고정하는 끈 같은게 삐져나와 보여서 신경쓰이는 부분이 있습니다.,5.0,False,L,185.0,77.0,남성,2026-05-22 15:42:29,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,롤업해서 입으면 이쁜 셔츠입니다. 다만 롤업라지 않고 입었늘때 고정하는 끈 같은게 삐져나와 보여서 신경쓰이는 부분이 있습니다.,롤업해서입으면이쁜셔츠입니다다만롤업라지않고입었늘때고정하는끈같은게삐져나와보여서신경쓰이는부분이있습니다,0,0,0,0,0,False,70,53,70,True,Pshsp,"('L', None)",0,False,1,keep,unique,True,84663436
6140944,84663580,general,sangyun806,핏도 이쁘고 디자인도 나름 이뻐서 자주 입을 것 같아요,5.0,False,MELANGE GREY · L,180.0,85.0,남성,2026-05-22 15:47:32,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,MELANGE GREY,2026,5,22,금,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,핏도 이쁘고 디자인도 나름 이뻐서 자주 입을 것 같아요,핏도이쁘고디자인도나름이뻐서자주입을것같아요,0,0,0,0,0,False,30,22,30,True,sangyun806,"('L', 'MELANGE GREY')",0,False,1,keep,unique,True,84663580
﻿3048828,84663639,general,pgy_02,색깔도 예쁘고 시원하게 입을수 있을거 같아요 잘입을게요,5.0,False,SMALL,172.0,50.0,남성,2026-05-22 15:49:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,travel,하의,SMALL,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,3.0,,,0.0,0.0,0.0,0.0,,,색깔도 예쁘고 시원하게 입을수 있을거 같아요 잘입을게요,색깔도예쁘고시원하게입을수있을거같아요잘입을게요,0,0,0,0,0,False,30,24,30,True,pgy_02,"('SMALL', None)",0,False,1,keep,unique,True,84663639
6394439,84663672,experience,세숑이아빠,좋은 기회로 체험단으로 상품을 받아서 착용해 봤는데 기대 이상이라서 너무 만족했습니다!! 우선 원단이 부드러우면서 착용감이 정말 좋았고 시원하게 여름과 봄에 입기 좋을 거 같고 가을에 는 롱슬리브와 같이 입기 좋을 거 같습니다!! 기장도 이쁘게 딱 떨어져서 살짝 핀터맛도 나면서 너무 좋습니다!! 데일리 기본템으로 깔별로 쟁여두고 싶고 합리적인 가격에 너무 진하지도 않고 탁 하지도 않은 색감으로 예쁘고 마감도 깔끔하고 전체적으로 퀄리티가 좋아서 너무 놀랐습니다!! 이번 여름에 시원하게 너무너무 잘 입을 거 같습니다 :),5.0,True,M,175.0,65.0,남성,2026-05-22 15:50:48,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,22,금,5,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,0.0,0.0,,,좋은 기회로 체험단으로 상품을 받아서 착용해 봤는데 기대 이상이라서 너무 만족했습니다!! 우선 원단이 부드러우면서 착용감이 정말 좋았고 시원하게 여름과 봄에 입기 좋을 거 같고 가을에 는 롱슬리브와 같이 입기 좋을 거 같습니다!! 기장도 이쁘게 딱 떨어져서 살짝 핀터맛도 나면서 너무 좋습니다!! 데일리 기본템으로 깔별로 쟁여두고 싶고 합리적인 가격에 너무 진하지도 않고 탁 하지도 않은 색감으로 예쁘고 마감도 깔끔하고 전체적으로 퀄리티가 좋아서 너무 놀랐습니다!! 이번 여름에 시원하게 너무너무 잘 입을 거 같습니다 :),좋은기회로체험단으로상품을받아서착용해봤는데기대이상이라서너무만족했습니다우선원단이부드러우면서착용감이정말좋았고시원하게여름과봄에입기좋을거같고가을에는롱슬리브와같이입기좋을거같습니다기장도이쁘게딱떨어져서살짝핀터맛도나면서너무좋습니다데일리기본템으로깔별로쟁여두고싶고합리적인가격에너무진하지도않고탁하지도않은색감으로예쁘고마감도깔끔하고전체적으로퀄리티가좋아서너무놀랐습니다이번여름에시원하게너무너무잘입을거같습니다,0,0,8,0,0,False,292,211,292,True,세숑이아빠,"('M', None)",0,False,1,keep,unique,True,84663672
